DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
62, 215900645, 0.7719625, -0.25795996, -0.46807706, -0.34414327, -0.022741102, 0.0017067449, 0.087675095, 0
63, 215917312, 0.7720971, -0.2577741, -0.46820688, -0.3438038, 0.009808643, 2.3446509E-4, 0.11465931, 0
64, 215933979, 0.77210665, -0.25776035, -0.46821368, -0.34378347, 0.008385759, -0.006385318, 0.1007843, 0
65, 215950646, 0.772006, -0.25790107, -0.4681259, -0.34402338, -0.0096224565, 0.0028267684, 0.1147871, 0
66, 215967313, 0.7720828, -0.2577865, -0.46819177, -0.34384704, 0.0049642227, -0.013522534, 0.101011276, 0
67, 215983980, 0.77203494, -0.25782466, -0.46816236, -0.34396598, -0.010592726, -0.014239117, 0.095731735, 0
68, 216000647, 0.7719809, -0.25787333, -0.46814665, -0.34407228, -0.011761252, -0.002933831, 0.09919262, 0
69, 216017314, 0.7719555, -0.2578598, -0.46817684, -0.3440982, -0.025181863, 0.015595617, 0.107863426, 0
70, 216033981, 0.7718172, -0.25798336, -0.46815392, -0.344347, 0.00781893, 0.01127377, 0.1141758, 0
71, 216050648, 0.7718016, -0.25799713, -0.4681494, -0.34437788, 0.046317697, -0.018377906, 0.12518787, 0
72, 216067315, 0.77181107, -0.25799105, -0.46815652, -0.34435135, 0.013394014, 0.012069923, 0.102048874, 0
73, 216083982, 0.77184486, -0.2579487, -0.46820715, -0.3442384, 0.002569505, -0.0026097372, 0.10404968, 0
74, 216100649, 0.7718898, -0.25788885, -0.4682456, -0.34413004, -0.022573467, -0.002078, 0.09516525, 0
75, 216117316, 0.771788, -0.25799784, -0.46820417, -0.3443331, -0.02921292, -0.014696424, 0.10195637, 0
76, 216133983, 0.7717613, -0.25802603, -0.46817318, -0.3444138, 0.007672082, -0.012810645, 0.11080742, 0
77, 216150650, 0.77170616, -0.2580893, -0.46813923, -0.34453645, 0.014448771, 0.013436705, 0.118323326, 0
78, 216167317, 0.7717029, -0.25806558, -0.46818766, -0.34449553, 0.008479634, 0.013863838, 0.12796974, 0
79, 216183984, 0.77162176, -0.2581578, -0.46817085, -0.34463102, -0.009303057, 0.0023301225, 0.09131622, 0
80, 216200651, 0.77155966, -0.2581941, -0.46818823, -0.34471932, -0.008680573, 0.0072261738, 0.11845875, 0
