DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
114, 216777178, 0.83720654, 0.36229718, 0.36857253, 0.17883083, -0.019012235, 0.026787804, 0.018393517, 0
115, 216793845, 0.83717674, 0.36217114, 0.3686547, 0.17905585, -0.005498195, 0.02690202, 0.007393837, 0
116, 216810512, 0.8371905, 0.36219344, 0.3686123, 0.179034, 5.2167923E-4, -0.011524775, 0.031300545, 0
117, 216827179, 0.837192, 0.36218283, 0.36859825, 0.17907724, -0.0017235084, 0.0050002085, 0.030838013, 0
118, 216843846, 0.8372118, 0.3621897, 0.3685478, 0.17907412, 0.009608598, 0.018408304, 0.008263588, 0
119, 216860513, 0.8371423, 0.36202607, 0.36868536, 0.17944705, 0.0057492005, 0.011092277, 0.008161545, 0
120, 216877180, 0.8371307, 0.3620206, 0.3686901, 0.17950207, 0.012930225, 0.021233283, 0.011321068, 0
121, 216893847, 0.8370088, 0.36180168, 0.36891127, 0.18005717, -0.0034347235, -0.017430881, 0.02186966, 0
122, 216910514, 0.83701503, 0.36184847, 0.3688607, 0.1800373, 0.012091381, -0.0051323045, 0.025582314, 0
123, 216927181, 0.837052, 0.36189947, 0.3687573, 0.17997457, 0.0092664, -0.0059917117, -0.0032863617, 0
124, 216943848, 0.83703214, 0.36185527, 0.368761, 0.18014826, 0.029132456, -0.0036352146, -0.011378288, 0
125, 216960515, 0.8370405, 0.36184403, 0.36872876, 0.18019807, 0.01880392, 0.007017636, -0.0036916733, 0
126, 216977182, 0.8370503, 0.36180714, 0.36872342, 0.1802376, 0.029421235, 0.014884845, 0.010293007, 0
127, 216993849, 0.83701783, 0.3616673, 0.36881208, 0.18048725, 0.01493983, 0.008240699, 0.021364212, 0
128, 217010516, 0.83699566, 0.36155513, 0.3688607, 0.18071586, 0.0022246244, 0.0055466974, 0.02331829, 0
129, 217027183, 0.8370039, 0.36149228, 0.36886007, 0.1808045, 0.02685687, 0.010801263, 0.008321762, 0
130, 217043850, 0.8370245, 0.36151618, 0.3688334, 0.1807156, 0.018391093, 0.029723423, -4.825592E-4, 0
131, 217060517, 0.83701926, 0.36151826, 0.3688434, 0.1807148, 0.010694872, 0.014177427, 0.021720886, 0
132, 217077184, 0.8370358, 0.36151934, 0.36883163, 0.18066029, -0.004054078, -0.010879046, -0.0013790131, 0
133, 217093851, 0.8370355, 0.36146766, 0.3688735, 0.18067952, 0.015511129, 0.00559967, 0.0046024323, 0
134, 217110518, 0.83702683, 0.36144575, 0.36891478, 0.18067907, 0.006937619, 0.024513783, 0.018204689, 0
135, 217127185, 0.8370614, 0.36143252, 0.3688803, 0.18061543, 0.013394461, 0.04022965, 0.024366379, 0
136, 217143852, 0.8370733, 0.3614437, 0.36885723, 0.18058556, 0.002520332, 0.01842909, 0.021323204, 0
137, 217160519, 0.8370743, 0.36152253, 0.36882147, 0.18049635, 0.017538838, -0.0045270314, 0.012949944, 0
138, 217177186, 0.83708286, 0.36170107, 0.3687651, 0.18021421, 0.013459726, -0.016568568, -0.009092331, 0
139, 217193853, 0.8370793, 0.36170858, 0.3688084, 0.18012667, 0.03683717, -0.0027174705, -0.0017185211, 0
140, 217210520, 0.83706915, 0.36161354, 0.36889642, 0.18018417, 0.031177823, 0.022008203, -0.0065574646, 0
141, 217227187, 0.8370313, 0.36151624, 0.36901927, 0.18030345, 0.022130912, -0.031472635, 0.0015640259, 0
142, 217243854, 0.837054, 0.36154124, 0.36903018, 0.1801258, 0.025769033, -0.03185663, -0.0055379868, 0
143, 217260521, 0.83703935, 0.36146143, 0.3691214, 0.18016694, 0.015600981, 0.012234205, 0.04808712, 0
144, 217277188, 0.837061, 0.3613887, 0.36914042, 0.18017343, 0.016526325, 0.041343413, 0.05081749, 0
145, 217293855, 0.8370713, 0.36136597, 0.36914617, 0.1801595, -8.4622006E-4, 0.04959663, 0.023531914, 0
146, 217310522, 0.8370702, 0.36136281, 0.36918652, 0.18008842, -0.004200032, 0.024228357, 0.0022392273, 0
147, 217327189, 0.83703226, 0.36140236, 0.36926225, 0.18003047, -0.005110624, -0.023079054, 0.021368027, 0
148, 217343856, 0.8370042, 0.36141986, 0.36929274, 0.18006316, -2.9950736E-5, -0.025439797, 0.023245811, 0
149, 217360523, 0.8370249, 0.36141822, 0.36925697, 0.18004273, 0.008340162, -0.0036729884, 6.313324E-4, 0
150, 217377190, 0.83705556, 0.3613933, 0.36923784, 0.17998938, 0.02530882, 0.0140556125, -0.017791748, 0
151, 217393857, 0.83706194, 0.3613466, 0.3692658, 0.17999652, 0.0049564, 0.025182981, -0.0013179779, 0
152, 217410524, 0.8371116, 0.36148402, 0.36916184, 0.17970257, -0.01084239, 0.00360437, 0.020317078, 0
153, 217427191, 0.837115, 0.361514, 0.36912197, 0.17970873, -0.026934205, -0.022869175, 0.041110992, 0
154, 217443858, 0.83708495, 0.36140892, 0.36914742, 0.18000712, -0.0082056075, -0.021584423, 0.012717247, 0
155, 217460525, 0.83709276, 0.36139962, 0.36911026, 0.18006563, 0.034150768, 0.008721028, 0.0012426376, 0
156, 217477192, 0.8370839, 0.36135098, 0.36911547, 0.18019384, 0.048849873, 0.023273064, -0.0060806274, 0
157, 217493859, 0.83706325, 0.36133698, 0.36913958, 0.1802684, 0.03477884, -0.0057764687, -0.0021562576, 0
158, 217510526, 0.83707964, 0.3613318, 0.3690967, 0.18029062, 0.019792072, -0.018646345, 0.009435654, 0
159, 217527193, 0.83711535, 0.3612609, 0.36904058, 0.18038176, -0.006316029, -0.009625586, 0.019358635, 0
160, 217543860, 0.8371847, 0.36126405, 0.3689113, 0.18031769, -0.011551596, -0.004818045, 0.029981613, 0
161, 217560527, 0.83721864, 0.36129907, 0.3688124, 0.18029252, 0.0145214135, 0.012750297, 0.0140686035, 0
162, 217577194, 0.83725363, 0.36138982, 0.36869183, 0.18019466, 0.016578402, 0.017858686, 0.017355919, 0
163, 217593861, 0.83726025, 0.36137286, 0.36864805, 0.18028729, 0.006987462, 0.020708252, 0.007925034, 0
164, 217610528, 0.8373228, 0.36140448, 0.36850482, 0.18022622, -0.003866774, 0.014075952, 1.5258789E-4, 0
165, 217627195, 0.8373118, 0.36135867, 0.36847836, 0.18042363, 0.01731063, -0.009610834, -0.013594627, 0
166, 217643862, 0.8373086, 0.36134636, 0.36845297, 0.18051523, 0.018694848, 5.896272E-4, -2.3078918E-4, 0
167, 217660529, 0.83734006, 0.3613706, 0.36836627, 0.1804971, -0.0011586911, 0.03156517, 0.031873703, 0
168, 217677196, 0.837395, 0.36145306, 0.36818582, 0.1804451, 0.0063741426, 0.0026430406, 0.021769524, 0
169, 217693863, 0.8374164, 0.36144918, 0.3680723, 0.18058558, 0.03401666, 0.0056032464, -0.023198128, 0
170, 217710530, 0.837497, 0.36147612, 0.36793634, 0.18043517, 0.046118546, 0.029861778, -0.0206213, 0
171, 217727197, 0.8374913, 0.36137128, 0.36797997, 0.18058269, 0.013219451, 0.024571227, -0.005730629, 0
172, 217743864, 0.8375644, 0.3614712, 0.36785284, 0.18030171, 0.012055842, 0.018220106, 0.031902313, 0
173, 217760531, 0.8375277, 0.3614022, 0.36791405, 0.1804857, 0.015742017, 0.01971496, 0.037979126, 0
